,name,type,urls
150,151. Hyc Hyc,Argentinean,/Restaurant_Review-g274772-d7761468-Reviews-Hyc_Hyc-Krakow_Lesser_Poland_Province_Southern_Poland.html
151,152. Mnisze Co Nieco,Argentinean,/Restaurant_Review-g274772-d6468602-Reviews-Mnisze_Co_Nieco-Krakow_Lesser_Poland_Province_Southern_Poland.html
152,153. Wentzl Restaurant,Argentinean,/Restaurant_Review-g274772-d697180-Reviews-Wentzl_Restaurant-Krakow_Lesser_Poland_Province_Southern_Poland.html
153,154. Skarbnica Smaku,Argentinean,/Restaurant_Review-g274772-d19098438-Reviews-Skarbnica_Smaku-Krakow_Lesser_Poland_Province_Southern_Poland.html
154,155. Magia Cafe Bistro,Argentinean,/Restaurant_Review-g274772-d10265415-Reviews-Magia_Cafe_Bistro-Krakow_Lesser_Poland_Province_Southern_Poland.html
155,156. Estragon Restaurant,Argentinean,/Restaurant_Review-g274772-d12793906-Reviews-Estragon_Restaurant-Krakow_Lesser_Poland_Province_Southern_Poland.html
156,157. Restauracja Pod Roza,Argentinean,/Restaurant_Review-g274772-d697147-Reviews-Restauracja_Pod_Roza-Krakow_Lesser_Poland_Province_Southern_Poland.html
157,158. Zakaski I Wodka,Argentinean,/Restaurant_Review-g274772-d8049985-Reviews-Zakaski_I_Wodka-Krakow_Lesser_Poland_Province_Southern_Poland.html
158,159. Trzy Kaczki Restaurant,Argentinean,/Restaurant_Review-g274772-d8606089-Reviews-Trzy_Kaczki_Restaurant-Krakow_Lesser_Poland_Province_Southern_Poland.html
159,160. Bar Mleczny Poludniowy,Argentinean,/Restaurant_Review-g274772-d7627086-Reviews-Bar_Mleczny_Poludniowy-Krakow_Lesser_Poland_Province_Southern_Poland.html
160,161. Restauracja Hulajdusza,Argentinean,/Restaurant_Review-g274772-d14113298-Reviews-Restauracja_Hulajdusza-Krakow_Lesser_Poland_Province_Southern_Poland.html
161,162. Nadziany Strudel,Argentinean,/Restaurant_Review-g274772-d18218822-Reviews-Nadziany_Strudel-Krakow_Lesser_Poland_Province_Southern_Poland.html
