,name,type,urls
143,140. La Venganza de Malinche - Duque de Osuna,Argentinean,/Restaurant_Review-g187514-d7716158-Reviews-La_Venganza_de_Malinche_Duque_de_Osuna-Madrid.html
144,La Metixe. Taberna Mexicana,Argentinean,/Restaurant_Review-g187514-d23935592-Reviews-La_Metixe_Taberna_Mexicana-Madrid.html
145,141. Brutal Burrito,Argentinean,/Restaurant_Review-g187514-d23619509-Reviews-Brutal_Burrito-Madrid.html
146,142. La Mordida Rios Rosas,Argentinean,/Restaurant_Review-g187514-d23413563-Reviews-La_Mordida_Rios_Rosas-Madrid.html
147,143. Mexicali Urban TexMex,Argentinean,/Restaurant_Review-g187514-d13441217-Reviews-Mexicali_Urban_TexMex-Madrid.html
148,144. El Patron Taqueria,Argentinean,/Restaurant_Review-g187514-d23750102-Reviews-El_Patron_Taqueria-Madrid.html
149,145. Tatemado,Argentinean,/Restaurant_Review-g187514-d24115850-Reviews-Tatemado-Madrid.html
150,146. Fun Fun - Natural Wine,Argentinean,/Restaurant_Review-g187514-d23819560-Reviews-Fun_Fun_Natural_Wine-Madrid.html
151,147. Tacoos,Argentinean,/Restaurant_Review-g187514-d14113720-Reviews-Tacoos-Madrid.html
152,148. Chihuahua Tacos y Tragos,Argentinean,/Restaurant_Review-g187514-d15663259-Reviews-Chihuahua_Tacos_y_Tragos-Madrid.html
153,149. La Cochinita Loca,Argentinean,/Restaurant_Review-g187514-d23681343-Reviews-La_Cochinita_Loca-Madrid.html
154,150. Tacoperry,Argentinean,/Restaurant_Review-g187514-d13158026-Reviews-Tacoperry-Madrid.html
155,151. La Taqueria de Birra (Comendadoras),Argentinean,/Restaurant_Review-g187514-d5795071-Reviews-La_Taqueria_de_Birra_Comendadoras-Madrid.html
156,152. Tacos Margaritas y Punto,Argentinean,/Restaurant_Review-g187514-d15242724-Reviews-Tacos_Margaritas_y_Punto-Madrid.html
157,153. Penalti Lounge Bar Moncloa,Argentinean,/Restaurant_Review-g187514-d12029713-Reviews-Penalti_Lounge_Bar_Moncloa-Madrid.html
158,154. El Jefe,Argentinean,/Restaurant_Review-g187514-d16194088-Reviews-El_Jefe-Madrid.html
159,155. Spoiler Bar,Argentinean,/Restaurant_Review-g187514-d23901622-Reviews-Spoiler_Bar-Madrid.html
160,156. Redbar Madrid - Plaza Espana,Argentinean,/Restaurant_Review-g187514-d23829944-Reviews-Redbar_Madrid_Plaza_Espana-Madrid.html
161,157. Taco & Burro Maya,Argentinean,/Restaurant_Review-g187514-d11956826-Reviews-Taco_Burro_Maya-Madrid.html
162,158. Naif,Argentinean,/Restaurant_Review-g187514-d3166320-Reviews-Naif-Madrid.html
163,159. Quetzal,Argentinean,/Restaurant_Review-g187514-d19823524-Reviews-Quetzal-Madrid.html
