,name,type,urls
111,112. Jin Gu,Argentinean,/Restaurant_Review-g187514-d8700282-Reviews-Jin_Gu-Madrid.html
112,113. Restaurante Chino Ches,Argentinean,/Restaurant_Review-g187514-d13461853-Reviews-Restaurante_Chino_Ches-Madrid.html
113,114. Casa Pei +,Argentinean,/Restaurant_Review-g187514-d25315009-Reviews-Casa_Pei-Madrid.html
114,115. Jardin de China Yin,Argentinean,/Restaurant_Review-g187514-d5486943-Reviews-Jardin_de_China_Yin-Madrid.html
115,116. Mi Wok,Argentinean,/Restaurant_Review-g187514-d15144663-Reviews-Mi_Wok-Madrid.html
116,117. Radiante,Argentinean,/Restaurant_Review-g187514-d5811095-Reviews-Radiante-Madrid.html
117,118. Restaurante Hong,Argentinean,/Restaurant_Review-g187514-d2365786-Reviews-Restaurante_Hong-Madrid.html
118,119. Fulijua,Argentinean,/Restaurant_Review-g187514-d5794921-Reviews-Fulijua-Madrid.html
119,120. Restaurante Mirasol,Argentinean,/Restaurant_Review-g187514-d12141969-Reviews-Restaurante_Mirasol-Madrid.html
120,121. Hong Kong City,Argentinean,/Restaurant_Review-g187514-d5616838-Reviews-Hong_Kong_City-Madrid.html
121,122. Akasaka,Argentinean,/Restaurant_Review-g187514-d987843-Reviews-Akasaka-Madrid.html
122,123. SaborCasero,Argentinean,/Restaurant_Review-g187514-d17432229-Reviews-SaborCasero-Madrid.html
123,124. El Jardin Del Oriente,Argentinean,/Restaurant_Review-g187514-d5608940-Reviews-El_Jardin_Del_Oriente-Madrid.html
124,125. Yorokobi,Argentinean,/Restaurant_Review-g187514-d23797293-Reviews-Yorokobi-Madrid.html
125,126. Fan Hua,Argentinean,/Restaurant_Review-g187514-d1753682-Reviews-Fan_Hua-Madrid.html
126,127. Restaurante Tokyo,Argentinean,/Restaurant_Review-g187514-d5884733-Reviews-Restaurante_Tokyo-Madrid.html
127,128. piaopiaobar,Argentinean,/Restaurant_Review-g187514-d7914402-Reviews-Piaopiaobar-Madrid.html
128,129. Ta chi lin,Argentinean,/Restaurant_Review-g187514-d2400679-Reviews-Ta_chi_lin-Madrid.html
129,130. Fu Hao,Argentinean,/Restaurant_Review-g187514-d5616737-Reviews-Fu_Hao-Madrid.html
130,131. Chino Central,Argentinean,/Restaurant_Review-g187514-d5776077-Reviews-Chino_Central-Madrid.html
131,132. Bambu Garden,Argentinean,/Restaurant_Review-g187514-d12152964-Reviews-Bambu_Garden-Madrid.html
132,133. Restaurante Luxury,Argentinean,/Restaurant_Review-g187514-d8624466-Reviews-Restaurante_Luxury-Madrid.html
133,134. Restaurante Acuario,Argentinean,/Restaurant_Review-g187514-d990811-Reviews-Restaurante_Acuario-Madrid.html
134,135. Shanghai Station Sol,Argentinean,/Restaurant_Review-g187514-d24857030-Reviews-Shanghai_Station_Sol-Madrid.html
135,136. Restaurante Gran Jardin Feliz,Argentinean,/Restaurant_Review-g187514-d5794860-Reviews-Restaurante_Gran_Jardin_Feliz-Madrid.html
136,137. Restaurante La Bahia,Argentinean,/Restaurant_Review-g187514-d6923199-Reviews-Restaurante_La_Bahia-Madrid.html
137,138. La Muralla,Argentinean,/Restaurant_Review-g187514-d2204925-Reviews-La_Muralla-Madrid.html
138,139. Kunfu,Argentinean,/Restaurant_Review-g187514-d10810804-Reviews-Kunfu-Madrid.html
139,140. Chong Qing Taste,Argentinean,/Restaurant_Review-g187514-d12612793-Reviews-Chong_Qing_Taste-Madrid.html
140,141. Bowl Express,Argentinean,/Restaurant_Review-g187514-d11657373-Reviews-Bowl_Express-Madrid.html
141,142. Jia Jia Pai Dang,Argentinean,/Restaurant_Review-g187514-d12080463-Reviews-Jia_Jia_Pai_Dang-Madrid.html
142,143. Wok King,Argentinean,/Restaurant_Review-g187514-d10821163-Reviews-Wok_King-Madrid.html
143,144. Gyoza Go!,Argentinean,/Restaurant_Review-g187514-d13325344-Reviews-Gyoza_Go-Madrid.html
144,145. Restaurante El Tesoro,Argentinean,/Restaurant_Review-g187514-d4191703-Reviews-Restaurante_El_Tesoro-Madrid.html
145,146. Zen Bamboo,Argentinean,/Restaurant_Review-g187514-d5498630-Reviews-Zen_Bamboo-Madrid.html
146,147. Wok 4 You,Argentinean,/Restaurant_Review-g187514-d9563507-Reviews-Wok_4_You-Madrid.html
147,148. Tei,Argentinean,/Restaurant_Review-g187514-d990703-Reviews-Tei-Madrid.html
148,149. El Sol,Argentinean,/Restaurant_Review-g187514-d8753548-Reviews-El_Sol-Madrid.html
149,150. Restaurante Alegria,Argentinean,/Restaurant_Review-g187514-d5493061-Reviews-Restaurante_Alegria-Madrid.html
150,151. Dimsum Market Chamberi,Argentinean,/Restaurant_Review-g187514-d20266949-Reviews-Dimsum_Market_Chamberi-Madrid.html
151,152. Yu Ren Bar &Taberna,Argentinean,/Restaurant_Review-g187514-d14157210-Reviews-Yu_Ren_Bar_Taberna-Madrid.html
152,153. Restaurante Chino Victoria,Argentinean,/Restaurant_Review-g187514-d5615149-Reviews-Restaurante_Chino_Victoria-Madrid.html
153,154. Aqua Blue Madrid,Argentinean,/Restaurant_Review-g187514-d4223995-Reviews-Aqua_Blue_Madrid-Madrid.html
154,155. Oriental Victoria,Argentinean,/Restaurant_Review-g187514-d5795158-Reviews-Oriental_Victoria-Madrid.html
155,156. Shen Zhou,Argentinean,/Restaurant_Review-g187514-d5614343-Reviews-Shen_Zhou-Madrid.html
156,157. Xake,Argentinean,/Restaurant_Review-g187514-d3342376-Reviews-Xake-Madrid.html
157,158. Singapur,Argentinean,/Restaurant_Review-g187514-d5811096-Reviews-Singapur-Madrid.html
158,159. Sabor Cantones,Argentinean,/Restaurant_Review-g187514-d19469831-Reviews-Sabor_Cantones-Madrid.html
159,160. Estrella central,Argentinean,/Restaurant_Review-g187514-d4762211-Reviews-Estrella_central-Madrid.html
160,161. Restaurante Don Hot Pot,Argentinean,/Restaurant_Review-g187514-d20104021-Reviews-Restaurante_Don_Hot_Pot-Madrid.html
161,162. Wok Bravo!,Argentinean,/Restaurant_Review-g187514-d12901161-Reviews-Wok_Bravo-Madrid.html
162,163. Wok Passion,Argentinean,/Restaurant_Review-g187514-d8099684-Reviews-Wok_Passion-Madrid.html
163,164. Wok Fresh,Argentinean,/Restaurant_Review-g187514-d7618949-Reviews-Wok_Fresh-Madrid.html
164,165. Xiang Asia Restaurant,Argentinean,/Restaurant_Review-g187514-d4914988-Reviews-Xiang_Asia_Restaurant-Madrid.html
165,166. Fang,Argentinean,/Restaurant_Review-g187514-d7125485-Reviews-Fang-Madrid.html
166,167. Orient,Argentinean,/Restaurant_Review-g187514-d8424845-Reviews-Orient-Madrid.html
167,168. Tsukuri Soba,Argentinean,/Restaurant_Review-g187514-d22939261-Reviews-Tsukuri_Soba-Madrid.html
168,169. Hotpot De Sichuan,Argentinean,/Restaurant_Review-g187514-d13398015-Reviews-Hotpot_De_Sichuan-Madrid.html
169,170. Style Shanghai,Argentinean,/Restaurant_Review-g187514-d14766003-Reviews-Style_Shanghai-Madrid.html
170,171. Ciudad Feliz,Argentinean,/Restaurant_Review-g187514-d7720993-Reviews-Ciudad_Feliz-Madrid.html
171,172. Gran Hong Kong,Argentinean,/Restaurant_Review-g187514-d5795327-Reviews-Gran_Hong_Kong-Madrid.html
172,173. SUMO Fuencarral,Argentinean,/Restaurant_Review-g187514-d6703281-Reviews-SUMO_Fuencarral-Madrid.html
173,174. El Rey de los Tallarines,Argentinean,/Restaurant_Review-g187514-d10799896-Reviews-El_Rey_de_los_Tallarines-Madrid.html
174,175. Casa Bambu,Argentinean,/Restaurant_Review-g187514-d991645-Reviews-Casa_Bambu-Madrid.html
175,176. Shanghai Station Juan Bravo,Argentinean,/Restaurant_Review-g187514-d15360610-Reviews-Shanghai_Station_Juan_Bravo-Madrid.html
176,177. 1-2-3 Wok,Argentinean,/Restaurant_Review-g187514-d4455722-Reviews-1_2_3_Wok-Madrid.html
177,178. Restaurante Dayuan,Argentinean,/Restaurant_Review-g187514-d5486569-Reviews-Restaurante_Dayuan-Madrid.html
178,179. Restaurante Chino Victoria III,Argentinean,/Restaurant_Review-g187514-d11652067-Reviews-Restaurante_Chino_Victoria_III-Madrid.html
179,180. Xi An,Argentinean,/Restaurant_Review-g187514-d15677569-Reviews-Xi_An-Madrid.html
180,181. Restaurante Bonsai Garden,Argentinean,/Restaurant_Review-g187514-d1232052-Reviews-Restaurante_Bonsai_Garden-Madrid.html
181,182. Da Fa Restaurante,Argentinean,/Restaurant_Review-g187514-d5794940-Reviews-Da_Fa_Restaurante-Madrid.html
182,183. Telemandarin,Argentinean,/Restaurant_Review-g187514-d10342481-Reviews-Telemandarin-Madrid.html
183,184. Xiaolongkan Hot Pot,Argentinean,/Restaurant_Review-g187514-d23482816-Reviews-Xiaolongkan_Hot_Pot-Madrid.html
